zip,lat,lng,city,state_id,state_name,population,density,county_name
3086,42.82741,-71.76967,Wilton,NH,New Hampshire,4096,56.2,Hillsborough
3087,42.80758,-71.29945,Windham,NH,New Hampshire,15587,225.0,Rockingham
3101,42.98881,-71.4659,Manchester,NH,New Hampshire,3114,1571.1,Hillsborough
3102,43.00797,-71.49134,Manchester,NH,New Hampshire,33924,1444.9,Hillsborough
3103,42.95536,-71.44463,Manchester,NH,New Hampshire,37602,1580.3,Hillsborough
3104,43.00926,-71.4411,Manchester,NH,New Hampshire,34557,1600.8,Hillsborough
3106,43.07097,-71.43651,Hooksett,NH,New Hampshire,14732,157.9,Merrimack
3109,42.96594,-71.40167,Manchester,NH,New Hampshire,10023,534.0,Hillsborough
3110,42.94065,-71.53023,Bedford,NH,New Hampshire,23157,272.8,Hillsborough
3215,44.03605,-71.48109,Waterville Valley,NH,New Hampshire,198,0.4,Grafton
3216,43.44656,-71.79374,Andover,NH,New Hampshire,2420,23.4,Merrimack
3217,43.71492,-71.63033,Ashland,NH,New Hampshire,2365,81.3,Grafton
3218,43.33465,-71.28803,Barnstead,NH,New Hampshire,1411,35.6,Belknap
3220,43.46793,-71.4758,Belmont,NH,New Hampshire,7424,94.7,Belknap
3221,43.25482,-71.96122,Bradford,NH,New Hampshire,2142,16.9,Merrimack
3222,43.62895,-71.78234,Bristol,NH,New Hampshire,5992,32.5,Grafton
3223,43.84784,-71.67597,Campton,NH,New Hampshire,3382,18.7,Grafton
3224,43.35171,-71.54691,Canterbury,NH,New Hampshire,2233,20.2,Merrimack
3225,43.36001,-71.23828,Center Barnstead,NH,New Hampshire,3491,48.6,Belknap
3226,43.70259,-71.51086,Center Harbor,NH,New Hampshire,825,23.3,Belknap
3227,43.81419,-71.45712,Center Sandwich,NH,New Hampshire,1364,10.2,Carroll
3229,43.19792,-71.69677,Contoocook,NH,New Hampshire,5941,52.9,Merrimack
3230,43.52685,-71.8622,Danbury,NH,New Hampshire,1366,13.1,Merrimack
3231,43.45555,-71.75551,East Andover,NH,New Hampshire,138,186.2,Merrimack
3233,43.42325,-71.93322,Elkins,NH,New Hampshire,235,204.3,Merrimack
3234,43.21484,-71.33914,Epsom,NH,New Hampshire,4843,54.3,Merrimack
3235,43.44831,-71.67208,Franklin,NH,New Hampshire,8859,114.6,Merrimack
3237,43.42997,-71.38233,Gilmanton,NH,New Hampshire,2100,21.4,Belknap
3238,43.98168,-71.88701,Glencliff,NH,New Hampshire,84,32.4,Grafton
3240,43.57599,-71.97221,Grafton,NH,New Hampshire,1125,10.5,Grafton
3241,43.71149,-71.81915,Hebron,NH,New Hampshire,1010,10.5,Grafton
3242,43.17365,-71.8224,Henniker,NH,New Hampshire,5671,49.6,Merrimack
3243,43.5276,-71.7644,Hill,NH,New Hampshire,881,13.3,Merrimack
3244,43.11822,-71.9192,Hillsborough,NH,New Hampshire,7632,35.7,Hillsborough
3245,43.75026,-71.58852,Holderness,NH,New Hampshire,2092,26.5,Grafton
3246,43.57239,-71.4775,Laconia,NH,New Hampshire,16847,327.4,Belknap
3249,43.55806,-71.38505,Gilford,NH,New Hampshire,7642,76.1,Belknap
3251,44.0796,-71.65276,Lincoln,NH,New Hampshire,1401,8.2,Grafton
3253,43.63193,-71.49749,Meredith,NH,New Hampshire,6630,68.3,Belknap
3254,43.72505,-71.37782,Moultonborough,NH,New Hampshire,4876,31.2,Carroll
3255,43.3149,-72.02795,Newbury,NH,New Hampshire,1902,20.5,Merrimack
3256,43.62425,-71.63514,New Hampton,NH,New Hampshire,2572,27.0,Belknap
3257,43.41768,-71.99101,New London,NH,New Hampshire,4261,69.8,Merrimack
3258,43.25744,-71.39956,Chichester,NH,New Hampshire,2677,48.8,Merrimack
3259,43.87921,-71.44527,North Sandwich,NH,New Hampshire,250,2.9,Carroll
3260,43.36016,-71.92457,North Sutton,NH,New Hampshire,1027,18.5,Merrimack
3261,43.21322,-71.20966,Northwood,NH,New Hampshire,4601,63.1,Rockingham
3262,43.99885,-71.73813,North Woodstock,NH,New Hampshire,1177,7.9,Grafton
3263,43.29483,-71.31133,Pittsfield,NH,New Hampshire,4129,65.1,Merrimack
3264,43.72967,-71.71159,Plymouth,NH,New Hampshire,6916,73.1,Grafton
3266,43.79407,-71.89035,Rumney,NH,New Hampshire,1963,6.9,Grafton
3268,43.38505,-71.7574,Salisbury,NH,New Hampshire,1467,18.3,Merrimack
3269,43.53,-71.60219,Sanbornton,NH,New Hampshire,2935,22.9,Belknap
3273,43.30337,-71.92413,South Sutton,NH,New Hampshire,287,24.0,Merrimack
3275,43.15999,-71.41794,Suncook,NH,New Hampshire,12002,107.7,Merrimack
3276,43.42783,-71.57514,Tilton,NH,New Hampshire,8758,86.0,Merrimack
3278,43.29313,-71.82934,Warner,NH,New Hampshire,3004,18.3,Merrimack
3279,43.94468,-71.88231,Warren,NH,New Hampshire,783,6.4,Grafton
3280,43.18339,-72.08979,Washington,NH,New Hampshire,1157,9.9,Sullivan
3281,43.08126,-71.72189,Weare,NH,New Hampshire,9072,59.3,Hillsborough
3282,43.86006,-71.9295,Wentworth,NH,New Hampshire,1099,10.2,Grafton
3284,43.49361,-72.03057,Springfield,NH,New Hampshire,863,8.7,Sullivan
3285,43.92408,-71.64359,Thornton,NH,New Hampshire,2704,20.8,Grafton
3287,43.45168,-71.91795,Wilmot,NH,New Hampshire,1512,19.8,Merrimack
3290,43.12391,-71.12089,Nottingham,NH,New Hampshire,5090,42.5,Rockingham
3291,43.17976,-71.14205,West Nottingham,NH,New Hampshire,111,194.6,Rockingham
3293,43.97696,-71.67721,Woodstock,NH,New Hampshire,215,57.4,Grafton
3301,43.22423,-71.54342,Concord,NH,New Hampshire,33289,261.1,Merrimack
3303,43.29819,-71.67186,Concord,NH,New Hampshire,16240,92.5,Merrimack
3304,43.13078,-71.53066,Bow,NH,New Hampshire,8227,112.8,Merrimack
3307,43.32257,-71.44265,Loudon,NH,New Hampshire,5634,46.3,Merrimack
3431,42.96785,-72.29862,Keene,NH,New Hampshire,25062,161.4,Cheshire
3440,43.06023,-71.97446,Antrim,NH,New Hampshire,2943,36.3,Hillsborough
3441,42.77737,-72.44263,Ashuelot,NH,New Hampshire,261,23.4,Cheshire
3442,43.01268,-71.90781,Bennington,NH,New Hampshire,1508,51.1,Hillsborough
3443,42.8767,-72.46148,Chesterfield,NH,New Hampshire,276,9.9,Cheshire
3444,42.89403,-72.07178,Dublin,NH,New Hampshire,1542,21.5,Cheshire
3445,43.01555,-72.2137,Sullivan,NH,New Hampshire,655,13.0,Cheshire
3446,42.86163,-72.29639,Swanzey,NH,New Hampshire,6415,55.9,Cheshire
3447,42.7592,-72.14794,Fitzwilliam,NH,New Hampshire,2341,26.1,Cheshire
3448,43.03996,-72.26448,Gilsum,NH,New Hampshire,826,19.2,Cheshire
3449,42.98222,-72.00037,Hancock,NH,New Hampshire,1737,19.2,Hillsborough
3450,42.94157,-72.09107,Harrisville,NH,New Hampshire,1017,21.2,Cheshire
3451,42.80907,-72.50029,Hinsdale,NH,New Hampshire,3970,74.7,Cheshire
3452,42.82922,-72.05962,Jaffrey,NH,New Hampshire,5345,53.7,Cheshire
3455,42.89816,-72.18308,Marlborough,NH,New Hampshire,2528,41.0,Cheshire
3456,43.13092,-72.21505,Marlow,NH,New Hampshire,791,11.8,Cheshire
3457,43.00282,-72.12933,Nelson,NH,New Hampshire,784,10.3,Cheshire
3458,42.86906,-71.93797,Peterborough,NH,New Hampshire,6869,49.4,Hillsborough
3461,42.75234,-72.01071,Rindge,NH,New Hampshire,6383,66.4,Cheshire
3462,42.8949,-72.40507,Spofford,NH,New Hampshire,1468,29.3,Cheshire
3464,43.08256,-72.11085,Stoddard,NH,New Hampshire,863,7.4,Cheshire
3465,42.82677,-72.18988,Troy,NH,New Hampshire,1768,39.1,Cheshire
3466,42.89525,-72.50964,West Chesterfield,NH,New Hampshire,1818,45.4,Cheshire
3467,42.96894,-72.43203,Westmoreland,NH,New Hampshire,1944,21.0,Cheshire
3470,42.77869,-72.34413,Winchester,NH,New Hampshire,5066,22.2,Cheshire
3561,44.33222,-71.80973,Littleton,NH,New Hampshire,6015,46.5,Grafton
3570,44.49953,-71.20396,Berlin,NH,New Hampshire,9710,27.3,Coos
3574,44.25386,-71.59924,Bethlehem,NH,New Hampshire,2534,10.7,Grafton
3575,44.28946,-71.41722,Bretton Woods,NH,New Hampshire,5,0.1,Coos
3576,44.89839,-71.37178,Colebrook,NH,New Hampshire,2752,6.3,Coos
3579,44.95234,-71.04182,Errol,NH,New Hampshire,353,0.2,Oxford
3580,44.17347,-71.69519,Franconia,NH,New Hampshire,1308,5.7,Grafton
3581,44.34227,-71.13413,Gorham,NH,New Hampshire,3139,7.8,Coos
3582,44.59777,-71.43703,Groveton,NH,New Hampshire,2143,10.0,Coos
3583,44.40148,-71.4583,Jefferson,NH,New Hampshire,905,6.2,Coos
3584,44.48696,-71.54278,Lancaster,NH,New Hampshire,3417,21.3,Coos
3585,44.22538,-71.89703,Lisbon,NH,New Hampshire,2599,12.8,Grafton
3586,44.22058,-71.7963,Sugar Hill,NH,New Hampshire,652,15.1,Grafton
3588,44.60545,-71.23204,Milan,NH,New Hampshire,1538,5.3,Coos
3590,44.74195,-71.51485,North Stratford,NH,New Hampshire,1118,3.9,Coos
3592,45.1128,-71.25493,Pittsburg,NH,New Hampshire,1064,1.1,Coos
3593,44.29816,-71.31774,Randolph,NH,New Hampshire,386,1.1,Coos
3595,44.30616,-71.527,Twin Mountain,NH,New Hampshire,706,7.4,Coos
3597,44.73439,-71.38243,West Stewartstown,NH,New Hampshire,628,5.3,Coos
3598,44.37998,-71.63179,Whitefield,NH,New Hampshire,3522,22.2,Coos
3601,43.23933,-72.29855,Acworth,NH,New Hampshire,502,12.4,Sullivan
3602,43.13751,-72.32938,Alstead,NH,New Hampshire,2352,14.8,Cheshire
3603,43.25339,-72.38059,Charlestown,NH,New Hampshire,5194,45.3,Sullivan
3604,43.13232,-72.38984,Drewsville,NH,New Hampshire,0,0.0,Cheshire
3605,43.22815,-72.18032,Lempster,NH,New Hampshire,792,9.7,Sullivan
3607,43.19698,-72.26084,South Acworth,NH,New Hampshire,323,7.6,Sullivan
3608,43.07128,-72.40604,Walpole,NH,New Hampshire,3100,34.9,Cheshire
3609,43.1441,-72.44512,North Walpole,NH,New Hampshire,555,238.6,Cheshire
3740,44.18025,-71.98626,Bath,NH,New Hampshire,1063,11.0,Grafton
3741,43.67134,-72.01559,Canaan,NH,New Hampshire,4157,21.0,Grafton
3743,43.36026,-72.32489,Claremont,NH,New Hampshire,13612,88.9,Sullivan
3745,43.47407,-72.32001,Cornish,NH,New Hampshire,1700,15.6,Sullivan
3748,43.60207,-72.11713,Enfield,NH,New Hampshire,4550,37.5,Grafton
3750,43.70681,-72.19308,Etna,NH,New Hampshire,889,21.7,Grafton
3751,43.44363,-72.08394,Georges Mills,NH,New Hampshire,444,85.8,Sullivan
3752,43.28909,-72.11489,Goshen,NH,New Hampshire,1010,17.5,Sullivan
3753,43.51534,-72.14798,Grantham,NH,New Hampshire,3380,46.2,Sullivan
3755,43.72377,-72.19563,Hanover,NH,New Hampshire,10723,141.8,Grafton
3765,44.03452,-72.05231,Haverhill,NH,New Hampshire,505,42.4,Grafton
3766,43.63491,-72.23819,Lebanon,NH,New Hampshire,10055,121.4,Grafton
3768,43.80529,-72.11573,Lyme,NH,New Hampshire,1658,11.9,Grafton
3770,43.5336,-72.26469,Meriden,NH,New Hampshire,606,53.2,Sullivan
3771,44.28443,-72.0098,Monroe,NH,New Hampshire,837,14.5,Grafton
3773,43.38484,-72.19898,Newport,NH,New Hampshire,7624,31.3,Sullivan
3774,44.09097,-71.9947,North Haverhill,NH,New Hampshire,1774,26.1,Grafton
3777,43.89548,-72.06672,Orford,NH,New Hampshire,1449,12.0,Grafton
3779,43.97477,-72.03089,Piermont,NH,New Hampshire,714,7.2,Grafton
3780,44.03169,-71.97142,Pike,NH,New Hampshire,544,10.6,Grafton
3781,43.5526,-72.28399,Plainfield,NH,New Hampshire,2088,16.8,Sullivan
3782,43.38962,-72.09149,Sunapee,NH,New Hampshire,3065,58.3,Sullivan
3784,43.63675,-72.30608,West Lebanon,NH,New Hampshire,4261,197.6,Grafton
3785,44.06525,-71.87017,Woodsville,NH,New Hampshire,2240,13.8,Grafton
3801,43.07293,-70.8052,Portsmouth,NH,New Hampshire,22904,372.0,Rockingham
3809,43.45321,-71.21184,Alton,NH,New Hampshire,3818,36.8,Belknap
3810,43.52692,-71.27941,Alton Bay,NH,New Hampshire,2008,32.9,Belknap
3811,42.83693,-71.16042,Atkinson,NH,New Hampshire,7086,246.0,Rockingham
3812,44.08148,-71.29643,Bartlett,NH,New Hampshire,652,4.3,Carroll
3813,44.09408,-71.04573,Center Conway,NH,New Hampshire,3273,12.9,Carroll
3814,43.77341,-71.18717,Center Ossipee,NH,New Hampshire,2349,27.3,Carroll
3816,43.69753,-71.24218,Center Tuftonboro,NH,New Hampshire,1509,22.0,Carroll
3817,43.8885,-71.23358,Chocorua,NH,New Hampshire,891,42.8,Carroll
3818,43.97302,-71.25261,Conway,NH,New Hampshire,4098,18.7,Carroll
3819,42.93012,-71.12197,Danville,NH,New Hampshire,4224,148.5,Rockingham
3820,43.18933,-70.88428,Dover,NH,New Hampshire,32676,462.4,Strafford
3823,43.17488,-70.94089,Madbury,NH,New Hampshire,2166,71.8,Strafford
3824,43.11744,-70.91937,Durham,NH,New Hampshire,15410,265.4,Strafford
3825,43.21366,-71.04227,Barrington,NH,New Hampshire,9270,76.3,Strafford
3826,42.88878,-71.12881,East Hampstead,NH,New Hampshire,2904,327.3,Rockingham
3827,42.90691,-70.98774,East Kingston,NH,New Hampshire,3216,69.5,Rockingham
3830,43.63549,-70.99568,East Wakefield,NH,New Hampshire,1329,54.2,Carroll
3832,43.90249,-71.04859,Eaton Center,NH,New Hampshire,346,5.5,Carroll
3833,42.97464,-70.98885,Exeter,NH,New Hampshire,22334,177.8,Rockingham
3835,43.36319,-71.07605,Farmington,NH,New Hampshire,6771,71.1,Strafford
3836,43.82608,-71.07118,Freedom,NH,New Hampshire,1305,14.5,Carroll
3837,43.42271,-71.32766,Gilmanton Iron Works,NH,New Hampshire,1829,35.4,Belknap
3838,44.11257,-71.24036,Glen,NH,New Hampshire,1303,22.1,Carroll
3839,43.26256,-70.98254,Rochester,NH,New Hampshire,3818,187.3,Strafford
3840,43.03853,-70.84803,Greenland,NH,New Hampshire,4006,147.5,Rockingham
3841,42.88148,-71.17856,Hampstead,NH,New Hampshire,6255,232.7,Rockingham
3842,42.93941,-70.83697,Hampton,NH,New Hampshire,15979,482.7,Rockingham
3844,42.92693,-70.88603,Hampton Falls,NH,New Hampshire,2305,71.9,Rockingham
3845,44.10317,-71.1271,Intervale,NH,New Hampshire,1199,39.3,Carroll
3846,44.18445,-71.18899,Jackson,NH,New Hampshire,988,5.8,Carroll
3847,44.06875,-71.12162,Kearsarge,NH,New Hampshire,439,206.5,Carroll
3848,42.91562,-71.06647,Kingston,NH,New Hampshire,6177,120.5,Rockingham
3849,43.89454,-71.13101,Madison,NH,New Hampshire,1377,23.9,Carroll
3850,43.69739,-71.29983,Melvin Village,NH,New Hampshire,85,11.4,Carroll
3851,43.43606,-71.01633,Milton,NH,New Hampshire,4121,60.5,Strafford
3852,43.4982,-70.97547,Milton Mills,NH,New Hampshire,382,21.9,Strafford
3853,43.63818,-71.29371,Mirror Lake,NH,New Hampshire,819,36.7,Carroll
3854,43.06558,-70.72003,New Castle,NH,New Hampshire,817,390.1,Rockingham
3855,43.46343,-71.14172,New Durham,NH,New Hampshire,2698,25.3,Strafford
3856,43.03916,-70.96627,Newfields,NH,New Hampshire,2022,110.1,Rockingham
3857,43.0691,-70.95164,Newmarket,NH,New Hampshire,9365,287.1,Rockingham
3858,42.86839,-71.04357,Newton,NH,New Hampshire,4801,188.9,Rockingham
3860,44.0427,-71.12422,North Conway,NH,New Hampshire,3817,63.5,Carroll
3861,43.11931,-71.0068,Lee,NH,New Hampshire,4524,88.5,Strafford
3862,42.97914,-70.83025,North Hampton,NH,New Hampshire,4507,125.0,Rockingham
3864,43.69044,-71.10631,Ossipee,NH,New Hampshire,1998,19.2,Carroll
3865,42.84032,-71.09603,Plaistow,NH,New Hampshire,7812,284.8,Rockingham
3867,43.3031,-70.98891,Rochester,NH,New Hampshire,22240,302.3,Strafford
3868,43.31879,-70.9415,Rochester,NH,New Hampshire,6259,276.3,Strafford
3869,43.22092,-70.83995,Rollinsford,NH,New Hampshire,2421,139.7,Strafford
3870,43.0157,-70.76052,Rye,NH,New Hampshire,5180,166.0,Rockingham
3871,42.9807,-70.77358,Rye Beach,NH,New Hampshire,331,230.1,Rockingham
3872,43.57225,-71.04249,Sanbornville,NH,New Hampshire,4109,30.5,Carroll
3873,42.93321,-71.1833,Sandown,NH,New Hampshire,6498,180.0,Rockingham
3874,42.88689,-70.8607,Seabrook,NH,New Hampshire,8627,372.3,Rockingham
3875,43.89944,-71.18636,Silver Lake,NH,New Hampshire,1137,26.8,Carroll
3878,43.25335,-70.88555,Somersworth,NH,New Hampshire,12061,474.4,Strafford
3882,43.74727,-71.04254,Effingham,NH,New Hampshire,1721,17.9,Carroll
3883,43.81252,-71.30789,South Tamworth,NH,New Hampshire,548,11.6,Carroll
3884,43.28018,-71.14885,Strafford,NH,New Hampshire,4231,33.3,Strafford
3885,43.01579,-70.90051,Stratham,NH,New Hampshire,7662,195.6,Rockingham
3886,43.86399,-71.28783,Tamworth,NH,New Hampshire,1256,14.1,Carroll
3887,43.48485,-71.0662,Union,NH,New Hampshire,1947,39.9,Strafford
3890,43.81528,-71.20581,West Ossipee,NH,New Hampshire,79,18.6,Carroll
3894,43.61109,-71.17788,Wolfeboro,NH,New Hampshire,6414,52.4,Carroll
3897,43.90841,-71.32453,Wonalancet,NH,New Hampshire,33,5.4,Carroll
3901,43.30063,-70.84397,Berwick,ME,Maine,7891,81.2,York
3902,43.22246,-70.63788,Cape Neddick,ME,Maine,2262,45.8,York
3903,43.14885,-70.786,Eliot,ME,Maine,6725,131.3,York
3904,43.11025,-70.73201,Kittery,ME,Maine,8108,286.7,York
3905,43.08481,-70.68449,Kittery Point,ME,Maine,1898,106.3,York
3906,43.3447,-70.77759,North Berwick,ME,Maine,4950,49.9,York
3907,43.25474,-70.611,Ogunquit,ME,Maine,1207,114.2,York
3908,43.23838,-70.74795,South Berwick,ME,Maine,7443,90.1,York
3909,43.16786,-70.68105,York,ME,Maine,10982,120.3,York
3910,43.17374,-70.60842,York Beach,ME,Maine,43,335.6,York
3911,43.13424,-70.63695,York Harbor,ME,Maine,294,320.1,York
4001,43.52991,-70.92078,Acton,ME,Maine,2599,26.6,York
4002,43.49572,-70.67922,Alfred,ME,Maine,7582,44.2,York
4003,43.73362,-69.98724,Bailey Island,ME,Maine,199,74.0,Cumberland
4005,43.49591,-70.49537,Biddeford,ME,Maine,24462,197.1,York
4006,43.44397,-70.34272,Biddeford Pool,ME,Maine,54,330.0,York
4008,44.03664,-69.86337,Bowdoinham,ME,Maine,3042,32.0,Sagadahoc
4009,44.04791,-70.73632,Bridgton,ME,Maine,5118,35.0,Cumberland
4010,43.93341,-70.91718,Brownfield,ME,Maine,1658,14.5,Oxford
4011,43.90068,-69.97607,Brunswick,ME,Maine,21589,178.2,Cumberland
4015,43.96503,-70.5205,Casco,ME,Maine,3643,45.0,Cumberland
4017,43.72974,-70.11317,Chebeague Island,ME,Maine,566,61.1,Cumberland
4019,43.69149,-70.0999,Cliff Island,ME,Maine,47,21.8,Cumberland
4020,43.76811,-70.81028,Cornish,ME,Maine,1758,30.6,York
4021,43.79756,-70.26519,Cumberland Center,ME,Maine,6555,123.2,Cumberland
4022,43.98055,-70.80718,Denmark,ME,Maine,1135,9.5,Oxford
4024,43.83556,-70.67701,East Baldwin,ME,Maine,544,14.0,Cumberland
4027,43.40333,-70.91155,Lebanon,ME,Maine,6437,45.2,York
4029,43.89479,-70.66007,Sebago,ME,Maine,1930,22.7,Cumberland
4030,43.59301,-70.69553,East Waterboro,ME,Maine,2247,56.4,York
4032,43.85561,-70.10085,Freeport,ME,Maine,8622,95.8,Cumberland
4037,44.09129,-70.94942,Fryeburg,ME,Maine,3827,18.1,Oxford
4038,43.70343,-70.4581,Gorham,ME,Maine,18114,138.3,Cumberland
4039,43.88744,-70.34532,Gray,ME,Maine,7773,73.4,Cumberland
4040,44.10922,-70.71784,Harrison,ME,Maine,2952,18.4,Cumberland
4041,43.86416,-70.82631,Hiram,ME,Maine,1674,17.0,Oxford
4042,43.62953,-70.62453,Hollis Center,ME,Maine,4707,56.7,York
4043,43.39721,-70.57071,Kennebunk,ME,Maine,11466,126.1,York
4046,43.42027,-70.4921,Kennebunkport,ME,Maine,7860,68.3,York
4047,43.73552,-70.91152,Parsonsfield,ME,Maine,1686,11.1,York
4048,43.68862,-70.78642,Limerick,ME,Maine,3169,45.1,York
4049,43.7356,-70.70263,Limington,ME,Maine,3883,35.7,York
4050,43.69148,-70.15714,Long Island,ME,Maine,271,72.9,Cumberland
4051,44.18945,-70.88477,Lovell,ME,Maine,1321,11.8,Oxford
4055,43.97065,-70.61444,Naples,ME,Maine,3911,47.4,Cumberland
4056,43.66066,-70.85875,Newfield,ME,Maine,96,21.0,York
4057,44.09563,-70.70177,North Bridgton,ME,Maine,289,339.3,Cumberland
4061,43.63409,-70.74312,North Waterboro,ME,Maine,3120,60.0,York
4062,43.79798,-70.40547,Windham,ME,Maine,18438,152.6,Cumberland
4063,43.50145,-70.39551,Ocean Park,ME,Maine,621,326.6,York
4064,43.52635,-70.38985,Old Orchard Beach,ME,Maine,8333,480.2,York
4066,43.77332,-69.96808,Orrs Island,ME,Maine,640,137.0,Cumberland
4068,43.84009,-70.9409,Porter,ME,Maine,1469,18.0,Oxford
4069,43.89918,-70.18191,Pownal,ME,Maine,1565,26.4,Cumberland
4071,43.89598,-70.48133,Raymond,ME,Maine,4990,52.1,Cumberland
4072,43.53898,-70.46236,Saco,ME,Maine,20203,202.2,York
4073,43.41301,-70.74237,Sanford,ME,Maine,17114,175.1,York
4074,43.59103,-70.3683,Scarborough,ME,Maine,21639,175.4,Cumberland
4076,43.55248,-70.83793,Shapleigh,ME,Maine,2930,29.2,York
4079,43.80343,-69.94972,Harpswell,ME,Maine,4146,75.3,Cumberland
4083,43.46728,-70.81359,Springvale,ME,Maine,4698,180.5,York
4084,43.76637,-70.55893,Standish,ME,Maine,7396,65.2,Cumberland
4085,43.7809,-70.62553,Steep Falls,ME,Maine,2787,70.9,Cumberland
4086,43.96145,-69.95872,Topsham,ME,Maine,9431,113.2,Sagadahoc
4087,43.56234,-70.74529,Waterboro,ME,Maine,2553,49.6,York
4088,44.19352,-70.71906,Waterford,ME,Maine,1259,9.8,Oxford
4090,43.32669,-70.63356,Wells,ME,Maine,11156,74.7,York
4091,43.83035,-70.74858,West Baldwin,ME,Maine,769,14.7,Cumberland
4092,43.69542,-70.35389,Westbrook,ME,Maine,20074,450.9,Cumberland
4093,43.64282,-70.53765,Buxton,ME,Maine,8332,79.4,York
4095,43.63925,-70.90749,West Newfield,ME,Maine,1617,20.5,York
4096,43.7978,-70.1719,Yarmouth,ME,Maine,8903,256.4,Cumberland
4097,43.85123,-70.23636,North Yarmouth,ME,Maine,4037,73.4,Cumberland
4101,43.6624,-70.2586,Portland,ME,Maine,17816,3389.3,Cumberland
4102,43.65877,-70.30622,Portland,ME,Maine,17174,1106.5,Cumberland
4103,43.69392,-70.2909,Portland,ME,Maine,32011,1208.0,Cumberland
4105,43.74753,-70.2825,Falmouth,ME,Maine,12221,161.1,Cumberland
4106,43.63081,-70.28972,South Portland,ME,Maine,26646,845.3,Cumberland
4107,43.5891,-70.23801,Cape Elizabeth,ME,Maine,9448,245.5,Cumberland
4108,43.66057,-70.18901,Peaks Island,ME,Maine,885,281.0,Cumberland
4109,43.66732,-70.19984,Portland,ME,Maine,130,40.4,Cumberland
4110,43.75834,-70.19905,Cumberland Foreside,ME,Maine,1777,294.3,Cumberland
4210,44.08505,-70.24923,Auburn,ME,Maine,23790,154.8,Androscoggin
4216,44.70046,-70.8142,Andover,ME,Maine,657,1.8,Oxford
4217,44.36726,-70.83364,Bethel,ME,Maine,3280,6.9,Oxford
4219,44.40924,-70.59285,Bryant Pond,ME,Maine,1298,8.2,Oxford
4220,44.33511,-70.35286,Buckfield,ME,Maine,3486,16.2,Oxford
4221,44.47242,-70.29857,Canton,ME,Maine,1059,14.0,Oxford
4222,43.9644,-70.12954,Durham,ME,Maine,4170,42.1,Androscoggin
4224,44.58001,-70.40058,Dixfield,ME,Maine,2675,13.8,Oxford
4226,44.62555,-70.70823,East Andover,ME,Maine,80,6.3,Oxford
4227,44.56866,-70.29471,East Dixfield,ME,Maine,32,85.0,Oxford
4231,44.26438,-70.88777,Stoneham,ME,Maine,257,2.9,Oxford
4234,44.61624,-70.19359,East Wilton,ME,Maine,0,0.0,Franklin
4236,44.19036,-70.14461,Greene,ME,Maine,4403,52.7,Androscoggin
4237,44.49665,-70.7256,Hanover,ME,Maine,219,12.0,Oxford
4238,44.20785,-70.37937,Hebron,ME,Maine,1324,24.9,Oxford
4239,44.53062,-70.20935,Jay,ME,Maine,4661,37.2,Franklin
4240,44.09147,-70.16808,Lewiston,ME,Maine,36615,414.0,Androscoggin
4250,44.02582,-70.11706,Lisbon,ME,Maine,4532,149.3,Androscoggin
4252,44.02719,-70.06011,Lisbon Falls,ME,Maine,5056,175.8,Androscoggin
4253,44.4079,-70.21503,Livermore,ME,Maine,1873,19.2,Androscoggin
4254,44.43249,-70.14265,Livermore Falls,ME,Maine,3089,60.6,Androscoggin
4255,44.33505,-70.66863,Greenwood,ME,Maine,618,6.3,Oxford
4256,44.10294,-70.40733,Mechanic Falls,ME,Maine,3109,109.2,Androscoggin
4257,44.57347,-70.51358,Mexico,ME,Maine,2739,45.3,Oxford
4258,44.14829,-70.33794,Minot,ME,Maine,2766,36.1,Androscoggin
4259,44.22762,-70.00868,Monmouth,ME,Maine,3279,43.6,Kennebec
4260,43.96409,-70.29589,New Gloucester,ME,Maine,5668,46.4,Cumberland
4261,44.5631,-70.91907,Newry,ME,Maine,282,0.5,Oxford
4263,44.29476,-70.13061,Leeds,ME,Maine,2427,23.4,Androscoggin
4265,44.27542,-70.04276,North Monmouth,ME,Maine,790,52.0,Kennebec
4267,44.22478,-70.77084,North Waterford,ME,Maine,27,23.1,Oxford
4268,44.22842,-70.60651,Norway,ME,Maine,5075,43.5,Oxford
4270,44.11241,-70.51559,Oxford,ME,Maine,6248,30.7,Oxford
4271,44.26099,-70.49871,Paris,ME,Maine,0,0.0,Oxford
4274,44.04634,-70.38999,Poland,ME,Maine,5880,53.8,Androscoggin
4275,44.68966,-70.63729,Roxbury,ME,Maine,584,2.4,Oxford
4276,44.53469,-70.61541,Rumford,ME,Maine,5846,32.9,Oxford
4280,44.1215,-70.06152,Sabattus,ME,Maine,6804,63.0,Androscoggin
4281,44.2445,-70.48832,South Paris,ME,Maine,5180,49.1,Oxford
4282,44.26709,-70.24291,Turner,ME,Maine,5864,38.2,Androscoggin
4284,44.34757,-70.0651,Wayne,ME,Maine,1006,21.1,Kennebec
4285,44.70625,-70.4523,Weld,ME,Maine,393,2.6,Franklin
4286,44.4032,-70.86019,West Bethel,ME,Maine,0,0.0,Oxford
4287,44.05812,-69.9694,Bowdoin,ME,Maine,3147,28.0,Sagadahoc
4289,44.32108,-70.53248,West Paris,ME,Maine,2017,31.5,Oxford
4290,44.47354,-70.45058,Peru,ME,Maine,1590,13.2,Oxford
4292,44.37461,-70.44674,Sumner,ME,Maine,1024,9.0,Oxford
